country_name;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;iso2
St. Vincent and the Grenadines;13066634.0;13999965.0;14524963.7;13708299.1;14758296.4;15108295.6;16099959.8;15835106.0;15350000.0;16650000.0;18450000.0;20051922.3;27585804.9;30165081.1;32923702.7;33237226.0;32792844.7;49353161.9;60844771.5;71096359.6;82340339.6;102086539.3;113759203.3;122255349.6;135024987.8;145641705.2;160846656.7;175580647.4;200726712.6;214745002.2;240366666.7;254829629.6;277955555.6;286307407.4;289437037.0;316007407.4;331488888.9;347770370.4;373618518.5;390718518.5;427946037.0;462072333.3;487763851.9;509090888.9;549900185.2;579948925.9;643501148.1;713596666.7;732663259.3;714300259.3;720447888.9;713796370.4;730032592.6;764781259.3;770900000.0;786555555.6;814303703.7;844037037.0;884329629.6;910766666.7;869111111.1;872222222.2;948559259.3;
Sudan;1127011494.3;1223563218.4;1329022988.5;1352011494.3;1389080459.8;1447701149.4;1485344827.6;1608333333.3;1678735632.2;1848563218.4;2101436781.6;2289655172.4;2484482758.6;3079022988.5;3961206896.6;4825862069.0;6016666666.7;7503448275.9;8138461538.5;8421678321.7;8951800000.0;10751162790.7;8735294117.6;8230153846.2;10447615384.6;8075347222.2;10092200000.0;12093333333.3;14372555555.6;21408111111.1;33641222222.2;44168918918.9;7031909434.3;8881005435.8;12793794737.0;13830363899.9;9018300724.7;11681175864.3;11250221536.7;10682028339.7;12257299147.3;15716361792.2;18137128388.4;21355298459.6;26646007250.7;35182711988.0;45263831634.1;59440139774.8;64833083257.1;58315355287.1;74151154444.4;78402830324.5;63196242385.2;66027141578.1;76818769321.3;84984666745.1;102943509633.6;129718581297.4;32333780383.3;32338079165.3;27034593750.0;34229513774.0;51662241775.1;SD
Suriname;99650000.0;107700000.0;116150000.0;125950000.0;134400000.0;154150000.0;190350000.0;220700000.0;241350000.0;259650000.0;274900000.0;301000000.0;311950000.0;339450000.0;409850000.0;465500000.0;505500000.0;641500000.0;735500000.0;782500000.0;795000000.0;889000000.0;915000000.0;883500000.0;864000000.0;873000000.0;891000000.0;980000000.0;1161000000.0;542600000.0;388400000.0;448100000.0;404600000.0;428764705.9;605492537.3;691590497.7;861372806.2;926422500.0;1110850000.0;886290697.7;947671969.7;834279357.8;1093574468.1;1274190311.4;1484092538.4;1793410397.4;2626380435.2;2936612021.9;3532969034.6;3875409836.1;4368370997.9;4422276621.8;4980000000.0;5145757575.8;5240606060.6;5126237646.2;3317421648.1;3591679431.0;3996198866.6;4016040575.1;2911807496.2;3081401725.9;3620987993.3;SR
Sweden;15822585033.6;17212686614.6;18667251380.1;20204870629.7;22532416750.0;24795499685.8;26971486546.3;29275995674.7;31066819929.3;33738102482.2;38092452060.6;41566412922.6;48954145808.8;59404966684.2;66013338964.7;82885397620.5;89362071672.9;94468740851.5;104442351222.8;123386410160.7;142092068280.7;129686938223.3;114380557730.9;105014356666.8;109201362581.3;114123537581.8;150498057723.6;183009638350.9;206986674500.6;217948315624.6;261846194498.9;274229034311.7;284321115594.6;212953336588.1;229033566614.8;267305875261.1;291743811512.1;268146144677.7;270809066780.7;274072182416.7;262835454366.9;242395852494.4;266849061835.7;334337212322.1;385118044877.5;392218088878.8;423093437423.8;491252589217.0;517706149201.2;436537014293.6;495812558843.3;574094112972.7;552483727282.8;586841821796.9;581964017237.1;505103781349.8;515654671469.5;541018749769.1;555455371487.1;533879529188.5;547054174235.9;639714956069.5;591188594776.6;SE
Switzerland;9522746719.2;10712712465.1;11879982758.6;13063643795.8;14480556571.5;15346741669.8;16480058704.9;17740013179.3;18942729779.1;20524886616.5;;;;;;;;;;;122557843886.1;112244805518.8;115043365512.5;114634358534.6;109455312167.5;110980314191.5;159089921062.9;199236370037.6;215540625299.0;208105846934.4;265763573999.4;268901693863.3;279921425828.5;272237527070.9;301375055202.2;352835806342.5;340103959546.9;294788198856.2;303459014346.8;297873643323.1;279216033870.2;286582672434.2;309301422430.4;362075086507.8;403912891033.4;418284865885.0;441634672196.5;490740715594.8;567267767519.2;554212916092.3;598851028906.6;715888126682.4;686420221558.0;706234937371.0;726537808338.0;694118186379.6;687895460902.7;695200833086.5;725568717468.0;721369112726.7;741999406005.6;813408787222.5;818426550206.5;CH
Syrian Arab Republic;857704413.4;945244972.1;1110565880.8;1200447408.4;1339494267.0;1329842434.6;1321204502.6;1443717801.0;1562303429.3;1796596911.0;1780104712.0;2097643979.1;2415706806.3;2579219250.6;4244669785.1;5566756756.8;6417632253.2;6882292993.6;8251974522.3;9929681528.7;13062420382.2;16758471337.6;17525605095.5;18672866242.0;19195414012.7;21203821656.1;25460636942.7;32538089172.0;16574342984.4;18609532294.0;23904498886.4;27756258351.9;33107349665.9;36860133630.3;45086948775.1;50866369710.5;61546280623.6;66420400890.9;70418173719.4;72970334075.7;80590022271.7;86771314031.2;90558485523.4;95693808463.3;112863340757.2;134203830735.0;153799910913.1;180030111358.6;218089977728.3;224561692650.3;252518218262.8;67539428159.4;43190318032.6;21361254634.9;21502061466.1;16468399173.0;12598742889.3;16369724424.3;21496337948.9;22600896342.9;11156757922.0;8969512933.4;;SY
Tajikistan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2629395066.3;2536585365.9;1909246640.8;1646693642.1;1522018435.7;1231567145.4;1043654822.3;921517486.7;1320199581.5;1086612582.9;860541842.3;1080772703.1;1221106073.0;1555318430.7;2076176636.5;2312352268.0;2830213562.6;3719524180.7;5161299725.3;4979471963.8;5642221528.6;6522755783.4;7633036366.1;8448410727.2;9112606074.5;8271431932.4;6992416096.9;7536403146.7;7765000282.3;8300813889.6;8133963813.1;8937805347.1;10492123387.8;TJ
Tanzania;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5100405361.5;4420167578.3;4258742891.7;4956587894.1;4601413526.3;4257702017.9;4510847189.2;5255221040.8;6496195820.2;7683852496.8;12270448552.5;12708703446.6;13376365874.8;13568654924.5;14134511339.2;15216719215.2;16678796641.9;18395383647.5;18619859795.3;21860434823.5;27947821397.9;29400573553.6;32012892919.4;34657140096.5;39650394362.9;45648857242.3;49986726460.7;47413919817.1;49774409374.5;53274884532.8;57003712892.1;61026731925.9;66068737786.1;70655628147.9;75732311666.0;TZ
Thailand;2760750860.6;3034037811.0;3308912796.9;3540403456.6;3889129942.3;4388937649.0;5279230817.3;5638461442.3;6081009427.9;6695336567.3;7086538437.5;7375000024.0;8177873151.0;10838587357.7;13702998512.4;14882770594.0;16985208648.2;19779312261.3;24006566636.7;27371650824.5;32353514988.7;34846039193.6;36589772403.8;40042798388.5;41797647775.6;38900711332.5;43096773980.9;50535446554.9;61667253471.4;72250748100.0;85343190719.0;98234714971.1;111452746517.7;128889262951.2;146683778959.1;169278916592.8;183035237429.3;150180456565.7;113675596787.7;126669211778.9;126392224253.8;120296476180.4;134300904400.0;152280615245.9;172895685154.7;189318408468.6;221758296021.6;262942621455.1;291382982431.0;281710630187.3;341104766329.2;370818739623.6;397558325278.6;420333654592.5;407339040197.7;401296238228.1;413366349747.5;456356813536.8;506754208404.5;543976691793.9;500457264955.8;505568063988.8;495423343049.6;TH
Timor-Leste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;366924300.0;477443500.0;469455500.0;490439100.0;440772000.0;462268000.0;453792400.0;542795400.0;648523600.0;726937800.0;881909300.0;1042534600.0;1160555000.0;1395727400.0;1447535200.0;1595205100.0;1652603700.0;1598208400.0;1566157200.0;2027034000.0;2162619200.0;3621958000.0;3204753000.0;TL
Togo;121128072.6;126396468.7;132237468.1;143255813.2;166104078.5;187300310.4;216136231.4;231706439.7;241956916.5;267732473.2;253976592.2;286537569.7;335677600.9;406479937.2;560437817.1;617321669.4;619375149.7;777435061.6;824263987.6;891775722.2;1136409056.2;962347167.4;821652036.2;765746518.3;718149015.5;762359785.5;1060911723.0;1249099288.0;1378847399.5;1352949667.0;1628427587.2;1602299811.8;1692959103.8;1233496937.8;982624331.6;1309382817.1;1465448204.4;1498950971.0;1587346018.2;1576672666.1;1491891156.3;1482437766.2;1706698033.0;2115836258.3;2259992505.1;2281483015.6;2351584495.9;3759962853.3;4578847112.7;4721888275.3;4746386893.2;5422439152.1;5413541649.1;6021729629.8;6393314707.9;5755457836.0;6071167584.2;6387424239.9;7029215766.5;6992654019.3;7486031561.9;8443112143.2;8341225241.5;TG
Tonga;;;;;;;;;;;;;;;;32506741.7;30036417.0;34139387.9;41567471.7;44667002.0;53260077.4;62242013.3;62068161.1;60863964.0;64248354.5;60058663.3;68195855.6;81667133.5;106657267.4;106344855.0;113563821.6;132201141.4;137066290.6;138489884.4;195990986.2;208871665.7;222100576.3;214991452.3;191504892.8;199208717.5;204848487.8;181117230.4;182764280.8;202246591.2;230657627.2;261803684.2;292230662.4;298519024.1;344436582.1;312377678.8;366832215.2;414533117.7;470705196.4;450650633.0;439877614.4;437003078.6;420548712.4;460374354.8;488906838.6;512053692.1;484796854.9;469228219.7;;TO
Trinidad and Tobago;535670127.7;584961208.7;619319197.3;678235373.0;711893367.6;736568861.9;723735635.5;761981474.0;758899950.0;779200000.0;821850000.0;896754316.7;1083381044.1;1308799459.0;2042031901.4;2442667573.0;2500410583.8;3138666666.7;3562333458.3;4602416625.0;6235833333.3;6992083333.3;8140416666.7;7763750000.0;7757083333.3;7375918367.3;4794444444.4;4797777777.8;4496852073.5;4323058823.5;5068000000.0;5307905882.4;5439552941.2;4669488516.4;4947205860.0;5329214163.2;5759537726.3;5737751331.6;6043694330.2;6808982520.8;8154338233.0;8824873259.3;9008273720.9;11305459802.1;13280275123.0;15982282462.4;18369361094.4;21641620049.9;27871587349.5;19172165225.5;22157948396.2;25433011405.3;27334581560.3;28709988700.2;29699968760.7;27026080986.6;23713671528.1;24040299977.9;24569079488.4;23775754304.7;20807571314.3;24496505940.7;30053575132.1;TT
Tunisia;;;;;;991047619.0;1040952381.0;1085714285.7;1214666666.7;1289904761.9;1439238095.2;1685162272.4;2237556148.5;2730813385.3;3545868575.1;4328965587.5;4508191942.2;5109324009.3;5968460080.1;7188863903.6;8744134354.2;8428445294.1;8133580051.7;8350582747.8;8254541194.8;8410226052.6;9017806654.4;9696715910.7;10096245762.4;10101851744.6;12290568181.8;13074782608.7;15496708060.4;14608335608.2;15633174304.1;18030876599.3;19587161806.8;20746210353.8;21802893587.1;22943202175.0;21473528160.8;22065832448.9;23141616604.5;27453902261.5;31183885241.4;32272186694.8;34376664600.6;38915353866.8;44859439902.2;43455740497.3;46206091938.0;48123325825.1;47311401812.7;48685446414.0;50271812920.6;45779494041.9;44360072680.4;42163530590.9;42686580020.8;41905540184.4;42538289933.2;46687293140.3;46303552449.4;TN
Turkiye;7566666666.7;7988888888.9;8922222222.2;10355555555.6;11177777777.8;11966666666.7;14100000000.0;15644444444.4;17500000000.0;19466666666.7;17863636363.6;16166666666.7;20650000000.0;26000000000.0;35414285714.3;46042857142.9;51450000000.0;58683333333.3;65912500000.0;89616129032.3;68823684210.5;71180180180.2;64369325153.4;61803555555.6;59937602179.8;67232758620.7;75673037037.0;87190081680.3;90875175808.7;107127191328.9;150655500191.6;151034731543.6;159104772991.9;180415757851.6;130650447499.1;169319579016.3;181464408820.1;189878399894.6;275941990764.2;256395932738.4;274294623164.0;201753123806.7;240249071871.1;314595572145.8;408865430220.3;506314717661.7;557076157773.5;681321124295.9;770449132861.4;649289324627.7;776967266305.5;838785289694.4;880555885492.3;957799120008.3;938934609297.0;864313810469.0;869682881593.0;858988492853.7;778972199727.9;761005946788.2;720338498174.7;819865253669.7;907118435952.7;
Turkmenistan;;;;;;;;;;;;;;;;;;;;;;;;;;;;2500000000.0;2700000000.0;2800000000.0;3000000000.0;2950000000.0;3200000000.0;3180952381.0;2560939794.4;2482249252.9;2378759975.4;2450350625.1;2605689134.5;2450564100.2;2904663311.0;3534772732.4;4462029108.7;5977440582.8;6838351088.5;8103901996.4;10276674364.9;12664165103.2;19271523178.8;20214385964.9;22583157894.7;29233333333.3;35164210526.3;39197543859.6;43524210526.3;35799714285.7;36169428571.4;37926285714.3;40765428571.4;45232857142.9;45818000000.0;50007428571.4;56542857142.9;TM
Turks and Caicos Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;358744800.0;366707900.0;409753600.0;485598800.0;578645800.0;721891500.0;773489700.0;862683600.0;703175800.0;686787800.0;728789600.0;727161000.0;754238000.0;841070000.0;942070000.0;1032452000.0;1022365000.0;1113178000.0;1197415000.0;924583000.0;1044778790.0;1138808881.1;TC
Tuvalu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8824743.9;9365486.9;9742606.0;9631024.9;10887215.6;11025675.4;12335203.4;12701094.0;12757408.5;13687141.1;15073975.5;13964732.3;16842672.6;19456338.0;22798275.0;22909979.8;24096875.5;28450168.7;31874434.9;28076984.0;32105408.5;39196957.5;39345579.5;38615890.6;38760982.7;36811936.1;41629064.2;45276595.4;48015259.9;54123198.6;51746594.3;60196405.7;59065979.0;TV
Uganda;423008385.7;441524109.0;449012578.6;516147798.7;589056603.8;884502310.0;925381492.4;967240655.2;1037379252.4;1168556628.9;1259554808.9;1417191656.2;1490970180.6;1701829789.0;2098944967.2;2359555555.6;2447300000.0;2936470588.2;2420260869.6;2139025000.0;1244610000.0;1337300000.0;2177500000.0;2240333333.3;3615647477.1;3519695443.5;3923244050.0;6269522042.1;6508931651.7;5276480799.3;4304399310.3;3321729159.6;2857457761.9;3220439044.2;3990430446.7;5755818842.5;6044585326.9;6269333313.2;6584815846.5;5998563257.9;6193246837.1;5840503868.5;6178563591.1;6606884275.2;7939487547.8;9239221763.1;9977647683.0;11902564494.9;14440404132.2;25127805566.7;26673441430.8;27871725241.5;27305915910.8;28915786516.6;32612397257.4;32387183730.1;29203988696.3;30744473841.4;32927025619.7;35348155095.4;37605430214.4;40510241365.9;45567304608.5;UG
Ukraine;;;;;;;;;;;;;;;;;;;;;;;;;;;;64904761904.8;74842105263.2;80731578947.4;79523809523.8;76666666666.7;73906020558.0;65648189143.7;52549580264.8;48213856468.6;44558831005.1;50151531591.7;41882523345.2;31580639553.8;32375083934.8;39309580983.2;43956163612.0;52010355753.0;67220154164.3;89238865118.5;111884752475.2;148733861386.1;188110390659.5;121552153444.1;141209170427.2;169333835201.6;182591753827.9;190498811460.0;133503871861.7;91030967789.1;93355869403.9;112090505081.7;130891088293.6;153883047509.6;156617722013.3;199765859570.9;160502737251.0;UA
United Arab Emirates;;;;;;;;;;;;;;;;14720728248.5;19213158778.8;24871775164.6;23775764224.7;31225659621.0;43599160050.3;49333424135.1;46622718605.3;42803323345.1;41807954235.9;40603650231.5;33943612094.8;36384908744.2;36275674203.2;41464995913.9;50701443748.3;51552165622.4;54239171887.8;55625170253.3;59305093979.8;65743666575.9;73571233996.2;78839008444.6;75674336283.2;84445473111.0;104337372362.2;103311640571.8;109816201497.6;124346358066.7;147824370319.9;180617467964.6;222116541865.2;257916133424.1;315474615738.6;253547358747.4;300189052694.0;360832739558.4;384610125384.0;400218529747.6;414105366758.9;370275469560.2;369255326235.8;390516804016.5;427049432149.3;417989721734.5;349473015336.9;415178792769.9;507063968273.3;AE
United Kingdom;73233967692.1;77741965703.4;81247564156.8;86561961812.3;94407558351.2;101824755079.0;108572752102.0;113116888210.8;107759910067.9;116464702803.2;130671946244.3;148113896325.1;169965034965.0;192537971582.6;206131369799.0;241756637168.1;232614555256.1;263066457352.2;335883029722.0;438994070309.2;564947710899.4;540765675241.2;515048916841.4;489618008185.5;461487097632.3;489285164271.0;601452653180.9;745162608269.3;910122732123.8;926884816753.9;1093169389204.6;1142797178130.5;1179659529659.5;1061388722255.6;1140489745944.3;1344240176739.8;1419645865834.6;1560911918795.0;1653694932096.7;1687830448147.6;1665534876683.3;1649827263567.0;1785729916067.2;2054422857142.9;2421525082387.4;2543180000000.0;2708441582336.7;3090510204081.6;2929411764705.9;2412840006231.5;2485482596184.7;2663805834828.1;2707089726614.6;2784853502534.3;3064708247921.4;2927911140916.7;2689106566899.6;2680148052335.3;2871340347581.8;2851407164907.8;2697806592293.9;3141506156618.7;3089072722400.1;GB
United States;543300000000.0;563300000000.0;605100000000.0;638600000000.0;685800000000.0;743700000000.0;815000000000.0;861700000000.0;942500000000.0;1019900000000.0;1073303000000.0;1164850000000.0;1279110000000.0;1425376000000.0;1545243000000.0;1684904000000.0;1873412000000.0;2081826000000.0;2351599000000.0;2627333000000.0;2857307000000.0;3207041000000.0;3343789000000.0;3634038000000.0;4037613000000.0;4338979000000.0;4579631000000.0;4855215000000.0;5236438000000.0;5641580000000.0;5963144000000.0;6158129000000.0;6520327000000.0;6858559000000.0;7287236000000.0;7639749000000.0;8073122000000.0;8577554457000.0;9062818202000.0;9631174489000.0;10250947997000.0;10581929774000.0;10929112955000.0;11456442041000.0;12217193198000.0;13039199193000.0;13815586948000.0;14474226905000.0;14769857911000.0;14478064934000.0;15048964444000.0;15599728123000.0;16253972230000.0;16843190993000.0;17550680174000.0;18206020741000.0;18695110842000.0;19477336549000.0;20533057312000.0;21380976119000.0;21060473613000.0;23315080560000.0;25439700000000.0;US
Uruguay;1208333333.3;1600000000.0;1763636363.6;1553333333.3;1970588235.3;1893103448.3;1805555555.6;1597142857.1;1592672413.8;2004435483.9;2137096774.2;2807258064.5;2188700565.0;3964994165.7;4091438980.0;3538014311.3;3667716535.4;4114374865.5;4910526315.8;7181487624.4;10162460046.3;11048642638.7;9179000938.4;5102251570.9;4850267475.4;4732017873.4;5880112788.4;7367494080.4;8213538368.8;8438951476.1;9298807850.3;11206176650.9;12878148790.7;15002136971.2;17474588895.9;19297663096.6;20515458113.6;23969739233.9;25385886977.5;23983945190.6;22823270892.1;20898761742.2;13606515722.6;12045638351.9;13686329890.1;17362857683.9;19741420739.9;23797773024.4;31119602538.8;32708319077.5;41950361212.0;50342406067.1;54232266358.8;61337621933.8;61496186973.9;57680327998.7;57480788380.3;65006047680.3;65203071818.0;62048585618.5;53666908053.8;61412268248.9;71177146197.5;UY
Uzbekistan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13360607990.7;13677622222.2;12941297376.1;13099013835.5;12899156990.6;13350468917.4;13948892215.6;14744603773.6;14988971210.8;17078465982.0;13760513969.3;11401421329.2;9687788512.8;10134453435.5;12030023547.9;14307509838.8;17330833852.9;22311393927.9;29549438883.8;33689223673.3;49765676402.4;60178909297.2;67517349212.1;73180037911.4;80845385816.4;86196264741.9;86138288632.6;62081322740.0;52870108217.3;60283503705.4;60224701296.8;69600614987.4;80391853887.4;UZ
Vanuatu;;;;;;;;;;;;;;;;;;;;119258835.3;121185497.6;113781795.8;114501912.5;117389554.2;144482515.4;131856420.7;126498935.3;139464173.5;158351368.4;154013202.1;168879207.2;201334169.1;209088824.6;200491853.2;233701301.5;249333250.1;261370044.5;272771209.1;262293410.7;268006972.7;272014627.8;257926881.7;262596535.5;314471413.0;364996869.1;394962433.0;439358586.5;516392922.5;590748429.4;592622319.1;670712979.7;770153588.2;747839697.7;758304466.2;772315983.8;730870803.0;780889605.9;880061833.7;914736985.4;936526267.6;909421043.5;971636097.9;1055811723.7;VU
Venezuela, RB;7663938303.1;8067267030.6;8814309884.2;9608717288.2;8192413793.1;8427777777.8;8781333333.3;9250000000.0;10034444444.4;10285111111.1;11561111111.1;12986590909.1;13977727272.7;17035581395.3;26100930232.6;27464651162.8;31419534883.7;36210697674.4;39316279069.8;48310930232.6;59116511627.9;66327441860.5;67736744186.0;67556279069.8;59867743467.9;61965466666.7;60516123711.3;48029034482.8;60226413793.1;43536709104.0;48606952194.8;53453444786.6;60416519620.1;60037460783.2;58418666666.7;77389487770.1;70543211119.1;85837678559.8;91336763255.1;97972842461.5;117146466002.7;122911036746.7;92893587733.7;83620628582.1;112451400425.0;145513489651.9;183477522123.9;230364012575.7;315953388510.7;329787628928.5;393192354510.7;316482190800.4;381286237847.7;371005379786.6;482359318767.7;;;;;;;;;
Viet Nam;;;;;;;;;;;;;;;;;;;;;;;;;;14094687820.7;26336616250.4;36658108850.3;25423812648.6;6293304974.6;6471740805.6;9613369520.4;9866990236.4;13180953598.2;16286433533.3;20736164459.0;24657470574.8;26843700441.5;27209602050.0;28683659006.8;31172518403.3;32685198808.6;35064105500.8;39552513231.9;45427854693.3;57633255738.2;66371664817.0;77414425532.2;99130304099.1;106014659565.2;147201173197.0;172595049183.9;195590661129.2;213708811665.3;233451469642.5;239258328381.7;257096001178.0;281353605986.9;310106478394.7;334365270496.7;346615738537.8;366137569122.2;408802378904.8;VN
Virgin Islands (U.S.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3262000000.0;3443000000.0;3797000000.0;4428000000.0;4484000000.0;4784000000.0;4244000000.0;4201000000.0;4324000000.0;4223000000.0;4089000000.0;3738000000.0;3565000000.0;3663000000.0;3798000000.0;3794000000.0;3923000000.0;4121000000.0;4189000000.0;4444000000.0;;
West Bank and Gaza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2843300000.0;3282800000.0;3409600000.0;3759800000.0;4067800000.0;4271200000.0;4313600000.0;4003700000.0;3555800000.0;3968000000.0;4603100000.0;5125700000.0;5348300000.0;5815700000.0;7310400000.0;8085700000.0;9681500000.0;11186100000.0;12208400000.0;13515500000.0;13989700000.0;13972400000.0;15405400000.0;16128000000.0;16276600000.0;17133500000.0;15531700000.0;18109000000.0;19111900000.0;
Yemen, Rep.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12643821569.0;14665445462.1;17959367194.0;21736802664.4;28019483763.5;12796345679.0;6496163615.7;6838298530.5;6322175565.9;7639325295.9;9679316770.2;9852990693.0;10693430511.5;11777532683.2;13867634396.2;16731566688.4;19063143369.9;21650528638.4;26910855851.6;25130278253.6;30906749533.2;32726417878.3;35401331609.4;40415233436.1;43228585321.4;42444489460.8;31317824906.4;26842228804.6;21606160777.2;;;;;
Zambia;713000000.0;696285714.3;693142857.1;718714285.7;839428571.4;1082857142.9;1264285714.3;1368000000.0;1605857142.9;1965714285.7;1825285714.3;1687000000.0;1873249299.7;2435736196.3;2913063763.6;2443545878.7;2742796005.7;2514430379.7;2809862671.7;3354854981.1;3882889733.8;4006206896.6;3870075349.8;3321048451.2;2719801434.1;2252197452.2;1664509501.8;2265364008.8;3728889426.6;3994585203.4;3285217391.3;3376791460.4;3181921787.7;3273505343.9;3656806165.8;3806983413.2;3597220962.0;4303288479.7;3537741941.9;3404284890.5;3600632111.4;4094441301.2;4193850445.4;4901869764.1;6221110219.5;8331870169.1;12756858899.3;14056957976.3;17910858637.9;15328342304.0;20265559483.9;23459515275.6;25503060420.0;28037239462.7;27141023558.1;21251216798.8;20958412538.3;25873601260.8;26311507273.7;23308667781.2;18110638269.2;22096416933.8;29163782138.3;ZM
Zimbabwe;1052990400.0;1096646600.0;1117601600.0;1159511700.0;1217138000.0;1311435800.0;1281749500.0;1397002000.0;1479599900.0;1747998800.0;1884206300.0;2178716300.0;2677729400.0;3309353600.0;3982161400.0;4371300700.0;4318372000.0;4364382100.0;4351600500.0;5177459400.0;6678868200.0;8011373800.0;8539700700.0;7764067000.0;6352125900.0;5637259300.0;6217523700.0;6741215100.0;7814784100.0;8286322700.0;8783816700.0;8641481700.0;6751472200.0;6563813300.0;6890675000.0;7111270700.0;8553146600.0;8529571600.0;6401968200.0;6858013100.0;6689957600.0;6777384700.0;6342116400.0;5727591800.0;5805598400.0;5755215200.0;5443896500.0;5291950100.0;4415702800.0;9665793300.0;12041655200.0;14101920300.0;17114849900.0;19091020000.0;19495519600.0;19963120600.0;20548678100.0;17584890936.7;34156069918.1;21832234921.2;21509698406.7;28371238665.9;27366627153.1;ZW
